RED;NIVEL;IPRESS;MES;AÑO;INDICADOR;SUB INDICADOR;NUMERADOR;DENOMINADOR
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;9;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;4;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;2;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;2;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;0;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;5;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;3;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;7;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;7;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;5;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;12;1
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;215;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;247;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;205;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;204;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;235;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;246;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;272;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;305;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;339;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;338;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;369;3
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;385;3
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;17;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;21;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;35;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;25;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;28;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;31;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;11;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;17;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;16;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;26;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;36;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;22;2
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;22;22
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;31;31
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;33;33
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;33;33
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;34;34
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;28;28
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;32;32
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;31;31
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;26;26
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;27;27
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;25;25
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;33;33
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;13;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;20;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;11;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;18;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;16;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;20;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;35;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;38;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;46;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;50;1
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;35;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;18;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;10;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;10;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;10;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;11;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;18;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;24;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;36;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;43;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;40;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;66;1
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;42;1
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;179;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;181;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;235;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;208;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;246;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;256;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;295;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;299;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;179;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;355;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;320;4
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;331;4
H REF LA CALETA;II-2;H REF LA CALETA;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;169;1
H REF LA CALETA;II-2;H REF LA CALETA;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;189;1
H REF LA CALETA;II-2;H REF LA CALETA;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;218;1
H REF LA CALETA;II-2;H REF LA CALETA;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;193;1
H REF LA CALETA;II-2;H REF LA CALETA;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;194;3
H REF LA CALETA;II-2;H REF LA CALETA;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;178;3
H REF LA CALETA;II-2;H REF LA CALETA;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;254;3
H REF LA CALETA;II-2;H REF LA CALETA;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;237;3
H REF LA CALETA;II-2;H REF LA CALETA;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;224;3
H REF LA CALETA;II-2;H REF LA CALETA;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;234;3
H REF LA CALETA;II-2;H REF LA CALETA;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;222;3
H REF LA CALETA;II-2;H REF LA CALETA;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;229;3
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;32;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;39;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;28;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;29;1
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;21;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;20;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;20;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;24;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;16;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;21;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;15;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;20;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;15;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;22;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;19;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;22;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;1
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ENERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;14;14
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;FEBRERO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;6;6
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MARZO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;3;3
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ABRIL;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;8;8
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MAYO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;11;11
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JUNIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;7;7
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JULIO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;8;8
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;AGOSTO;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;;
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;SETIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;15;15
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;OCTUBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;13;13
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;18;18
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2021;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;11;11
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1165.6;521
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1195.8;726
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1316.8;599
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1304;713
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1402.8;499
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1333.2;927
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1221.8;1002
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1180.6;579
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1339;526
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1377;655
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1410;720
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;1182;491
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;2;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;0;0
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;2;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;3;1
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2022;B. INDICADORES DE EFICIENCIA;12 Rendimiento de Sala de Operaciones;0;0
